Date,Year,Day_of_Year,Facility_Name,Industry,Production_Index,Natural_Gas_GJ,Energy_MWh,Steam_tonnes,Flare_Emissions_tCO2e,CH4_tCO2e,N2O_tCO2e,CO2_Emissions_tCO2e,Total_GHG_tCO2e,Operating_Hours
2010-06-22,2010,173,INEOS Chocolate Bayou Plant,Petrochemical,107.71,4483.94,869.29,1169.92,43.88,19.39,14.27,2468.55,2502.21,23.95
2010-06-23,2010,174,INEOS Chocolate Bayou Plant,Petrochemical,96.66,4514.88,870.53,1166.38,37.41,17.18,9.12,2592.79,2619.08,22.56
2010-06-24,2010,175,INEOS Chocolate Bayou Plant,Petrochemical,92.6,4514.05,863.25,1198.53,51.3,17.26,9.13,2440.2,2466.58,23.31
2010-06-25,2010,176,INEOS Chocolate Bayou Plant,Petrochemical,107.18,4395.99,847.62,1191.4,48.33,17.33,12.57,2347.02,2376.92,23.75
2010-06-26,2010,177,INEOS Chocolate Bayou Plant,Petrochemical,102.49,4593.81,839.24,1265.71,29.2,23.88,15.06,2357.96,2396.89,23.5
2010-06-27,2010,178,INEOS Chocolate Bayou Plant,Petrochemical,96.45,4414.69,870.4,1231.68,30.75,17.26,14.33,2464.51,2496.1,23.69
2010-06-28,2010,179,INEOS Chocolate Bayou Plant,Petrochemical,96.17,4361.45,816.28,1158.79,26.24,15.82,12.6,2307.08,2335.5,22.72
2010-06-29,2010,180,INEOS Chocolate Bayou Plant,Petrochemical,93.93,4435.47,855.83,1163.04,33.97,15.3,10.85,2334.54,2360.68,22.09
2010-06-30,2010,181,INEOS Chocolate Bayou Plant,Petrochemical,91.24,4533.26,843.56,1171.84,42.52,18.47,9.86,2427.51,2455.84,23.59
2010-07-01,2010,182,INEOS Chocolate Bayou Plant,Petrochemical,96.69,4439.34,842.69,1137.2,53.96,11.73,13.31,2411.8,2436.84,22.88
2010-07-02,2010,183,INEOS Chocolate Bayou Plant,Petrochemical,97.59,4619.7,847.49,1229.39,45.44,19.42,9.94,2493.28,2522.63,23.5
2010-07-03,2010,184,INEOS Chocolate Bayou Plant,Petrochemical,101.77,4438.48,833.04,1244.16,34.79,22.7,9.6,2354.3,2386.59,23
2010-07-04,2010,185,INEOS Chocolate Bayou Plant,Petrochemical,99.28,4509.55,875.15,1180.07,45.45,17.57,11.61,2429.1,2458.28,23.01
2010-07-05,2010,186,INEOS Chocolate Bayou Plant,Petrochemical,104.92,4361.28,815.57,1203.55,44.87,15.39,14.38,2266.4,2296.18,22.47
2010-07-06,2010,187,INEOS Chocolate Bayou Plant,Petrochemical,96.03,4563.53,830.02,1181.53,37.05,17.62,8.6,2404.26,2430.47,23.44
2010-07-07,2010,188,INEOS Chocolate Bayou Plant,Petrochemical,106.8,4454.35,893.59,1264.95,28.81,21.3,9.49,2488.42,2519.21,22.49
2010-07-08,2010,189,INEOS Chocolate Bayou Plant,Petrochemical,101,4596.48,834.95,1189.49,44.69,20.05,9.82,2439.04,2468.91,22.79
2010-07-09,2010,190,INEOS Chocolate Bayou Plant,Petrochemical,94.55,4444.04,830.11,1172.32,53.1,17.71,11.45,2413.97,2443.13,22.34
2010-07-10,2010,191,INEOS Chocolate Bayou Plant,Petrochemical,91.16,4410.28,826.09,1256.22,31.89,21.3,14.63,2327.03,2362.96,22.41
2010-07-11,2010,192,INEOS Chocolate Bayou Plant,Petrochemical,97.54,4261.23,867.05,1192.15,53.68,16.92,12.43,2250.15,2279.5,22.56
2010-07-12,2010,193,INEOS Chocolate Bayou Plant,Petrochemical,95.93,4399.33,813.97,1142.64,42.45,16.57,11.79,2322.13,2350.49,22.1
2010-07-13,2010,194,INEOS Chocolate Bayou Plant,Petrochemical,99.2,4444.95,831.2,1202.45,37,15.13,12.7,2246.19,2274.03,22.25
2010-07-14,2010,195,INEOS Chocolate Bayou Plant,Petrochemical,98.15,4381.08,846.65,1200.52,34.65,21.94,10.29,2329.98,2362.2,23.65
2010-07-15,2010,196,INEOS Chocolate Bayou Plant,Petrochemical,102.07,4360.28,808.3,1232.64,37.91,13.76,11.04,2245.69,2270.49,23.62
2010-07-16,2010,197,INEOS Chocolate Bayou Plant,Petrochemical,98.18,4565.21,843.92,1282.62,38.05,20.37,12.83,2491.12,2524.31,23.37
2010-07-17,2010,198,INEOS Chocolate Bayou Plant,Petrochemical,91.13,4633.28,837.85,1144.22,48.67,21.12,7.93,2546.63,2575.68,22.36
2010-07-18,2010,199,INEOS Chocolate Bayou Plant,Petrochemical,106.45,4338.92,825.92,1205.2,38.35,15.3,10.56,2324.75,2350.61,23.04
2010-07-19,2010,200,INEOS Chocolate Bayou Plant,Petrochemical,99.49,4536.52,865.2,1146.51,47.2,21.15,10.73,2404.34,2436.22,22.66
2010-07-20,2010,201,INEOS Chocolate Bayou Plant,Petrochemical,90.52,4354.94,853.29,1183.54,39.25,16.65,12.03,2328.66,2357.33,22.9
2010-07-21,2010,202,INEOS Chocolate Bayou Plant,Petrochemical,101.99,4329.37,874.86,1136,34.72,18.28,13.72,2320.86,2352.86,22.71
2010-07-22,2010,203,INEOS Chocolate Bayou Plant,Petrochemical,99.07,4347.98,799,1144.8,36.84,11.05,13.06,2282.68,2306.79,22.24
2010-07-23,2010,204,INEOS Chocolate Bayou Plant,Petrochemical,102.17,4611.29,850.7,1164.78,21.22,18.2,16.44,2396.82,2431.46,22.25
2010-07-24,2010,205,INEOS Chocolate Bayou Plant,Petrochemical,103.46,4373.88,880.22,1235.23,34.82,26.81,9.75,2336.8,2373.36,22.12
2010-07-25,2010,206,INEOS Chocolate Bayou Plant,Petrochemical,100.2,4250.57,827.69,1180.74,44.63,20.83,11.94,2312.7,2345.47,22.53
2010-07-26,2010,207,INEOS Chocolate Bayou Plant,Petrochemical,98.38,4203.08,823.03,1136.09,50.55,12.97,13.12,2210.18,2236.28,23.83
2010-07-27,2010,208,INEOS Chocolate Bayou Plant,Petrochemical,95.06,4280.75,835.28,1186.75,40.08,20.33,12.3,2376.75,2409.39,22.09
2010-07-28,2010,209,INEOS Chocolate Bayou Plant,Petrochemical,93.93,4524.31,856.51,1162.1,38.99,16.99,13.26,2435.33,2465.59,23.19
2010-07-29,2010,210,INEOS Chocolate Bayou Plant,Petrochemical,85.75,4332.63,812.94,1123.38,53.18,22.49,11.23,2380.99,2414.71,23.56
2010-07-30,2010,211,INEOS Chocolate Bayou Plant,Petrochemical,98.17,4382.67,817.62,1100.41,31.28,19.91,9.56,2329.88,2359.35,22.67
2010-07-31,2010,212,INEOS Chocolate Bayou Plant,Petrochemical,96.87,4414.44,818.59,1072.28,47.58,19.61,11.77,2327.79,2359.17,22.87
2010-08-01,2010,213,INEOS Chocolate Bayou Plant,Petrochemical,101.84,4377.53,783.48,1150.29,44.2,20.16,11.01,2306.09,2337.26,23.59
2010-08-02,2010,214,INEOS Chocolate Bayou Plant,Petrochemical,94,4288.85,769.68,1145.93,30.81,19.04,11.34,2256.99,2287.37,23.08
2010-08-03,2010,215,INEOS Chocolate Bayou Plant,Petrochemical,98.58,4129.52,777.52,1194.05,39.72,14.06,13.76,2210.69,2238.51,23.87
2010-08-04,2010,216,INEOS Chocolate Bayou Plant,Petrochemical,107.32,4294.14,865.93,1187.03,48.04,18.61,12.41,2238.44,2269.46,22.04
2010-08-05,2010,217,INEOS Chocolate Bayou Plant,Petrochemical,92.36,4199.86,836.61,1144.72,51.9,13.23,9.85,2324.14,2347.22,22.68
2010-08-06,2010,218,INEOS Chocolate Bayou Plant,Petrochemical,88.37,4251.49,802.09,1165.62,30.45,17.15,11.8,2219.04,2247.99,23.99
2010-08-07,2010,219,INEOS Chocolate Bayou Plant,Petrochemical,99.48,4303.53,795.68,1099.3,25.4,16.89,12.03,2314.05,2342.97,23.45
2010-08-08,2010,220,INEOS Chocolate Bayou Plant,Petrochemical,102.62,4210.27,843.78,1189.87,28.08,20.48,12.26,2251.74,2284.49,23.59
2010-08-09,2010,221,INEOS Chocolate Bayou Plant,Petrochemical,96.15,4297.81,776.46,1105.19,52.53,19.48,10.81,2300.47,2330.75,23.57
2010-08-10,2010,222,INEOS Chocolate Bayou Plant,Petrochemical,96.1,4243.48,786.73,1139.03,45.21,13.54,10.87,2316.92,2341.33,22.65
2010-08-11,2010,223,INEOS Chocolate Bayou Plant,Petrochemical,93.06,4361.43,829.31,1184.6,41.22,20.49,16.52,2370.54,2407.55,22.24
2010-08-12,2010,224,INEOS Chocolate Bayou Plant,Petrochemical,100.73,4176.1,779.34,1157.96,58.78,16.76,10.33,2158.23,2185.32,23.36
2010-08-13,2010,225,INEOS Chocolate Bayou Plant,Petrochemical,92.21,4294.45,774.81,1183.02,24.65,18.97,11.02,2326.46,2356.44,22.39
2010-08-14,2010,226,INEOS Chocolate Bayou Plant,Petrochemical,100.1,4176.88,835.1,1124.57,43.97,19.67,12.83,2322.22,2354.72,22.16
2010-08-15,2010,227,INEOS Chocolate Bayou Plant,Petrochemical,95.73,4207.8,800.4,1107.96,38.61,22.46,8.75,2180.97,2212.19,23.62
2010-08-16,2010,228,INEOS Chocolate Bayou Plant,Petrochemical,94.96,4054.56,775.52,1115.93,44.91,16.03,12.34,2167.52,2195.89,22.13
2010-08-17,2010,229,INEOS Chocolate Bayou Plant,Petrochemical,96.7,4228.16,829.87,1131.16,40.51,22.08,13.25,2375.26,2410.6,22.9
2010-08-18,2010,230,INEOS Chocolate Bayou Plant,Petrochemical,94.96,4122.07,777.45,1122.22,39.3,21.59,11.09,2194.63,2227.31,22.04
2010-08-19,2010,231,INEOS Chocolate Bayou Plant,Petrochemical,84.69,4277.57,820.38,1109.28,31.18,19.99,12.2,2303.48,2335.67,23.48
2010-08-20,2010,232,INEOS Chocolate Bayou Plant,Petrochemical,100.03,4166.77,786.45,1139.3,36.24,20.57,13.18,2164.28,2198.03,22.69
2010-08-21,2010,233,INEOS Chocolate Bayou Plant,Petrochemical,92.37,4140.72,826.51,1032.95,34.15,15.29,13.75,2301.94,2330.98,23.66
2010-08-22,2010,234,INEOS Chocolate Bayou Plant,Petrochemical,92.74,4085.16,824.51,1100.84,38.25,17.19,15.79,2224.1,2257.07,22.11
2010-08-23,2010,235,INEOS Chocolate Bayou Plant,Petrochemical,89.55,4040.11,755.72,1164.97,41.46,22.67,14.37,2153.21,2190.25,23.25
2010-08-24,2010,236,INEOS Chocolate Bayou Plant,Petrochemical,88.17,4093.98,774.61,1093.01,39.08,18.03,11.71,2178.22,2207.95,22.94
2010-08-25,2010,237,INEOS Chocolate Bayou Plant,Petrochemical,91.43,4536.8,840.8,1130.61,33.34,13.17,12.8,2385.13,2411.1,23.81
2010-08-26,2010,238,INEOS Chocolate Bayou Plant,Petrochemical,95.42,4269.69,749.28,1109.61,39.13,21,10.57,2277.11,2308.69,22.87
2010-08-27,2010,239,INEOS Chocolate Bayou Plant,Petrochemical,96.97,4197.82,774.38,1049.77,31.01,13.12,12.05,2194.79,2219.96,23.24
2010-08-28,2010,240,INEOS Chocolate Bayou Plant,Petrochemical,91.72,4186.37,808.57,1121.36,31.47,18,12.55,2168.22,2198.77,22.28
2010-08-29,2010,241,INEOS Chocolate Bayou Plant,Petrochemical,98.31,4279.2,809.25,1126.29,51.3,13.38,11.39,2290.89,2315.66,23.85
2010-08-30,2010,242,INEOS Chocolate Bayou Plant,Petrochemical,102.74,4077.09,786.05,1114.11,46.27,16.87,14.58,2170.4,2201.86,22.5
2010-08-31,2010,243,INEOS Chocolate Bayou Plant,Petrochemical,91.94,4072.14,804.59,1128.35,40.91,23.68,8.73,2257.96,2290.37,23.34
2010-09-01,2010,244,INEOS Chocolate Bayou Plant,Petrochemical,93.13,4120.84,830.84,1111.81,18.35,17.96,14.02,2221.97,2253.96,22.32
2010-09-02,2010,245,INEOS Chocolate Bayou Plant,Petrochemical,88.36,4356.73,814.38,1104.4,40.29,17.27,11.09,2468.91,2497.27,23.02
2010-09-03,2010,246,INEOS Chocolate Bayou Plant,Petrochemical,85.56,4405.57,755.39,1139.94,38.2,16.92,9.37,2239.53,2265.82,22.57
2010-09-04,2010,247,INEOS Chocolate Bayou Plant,Petrochemical,95.36,4212.2,780.72,1059.05,39.55,15.39,12.16,2237.28,2264.83,23.38
2010-09-05,2010,248,INEOS Chocolate Bayou Plant,Petrochemical,90.26,4248.59,799.5,1132.46,30.34,19.21,11.61,2257.74,2288.56,23.29
2010-09-06,2010,249,INEOS Chocolate Bayou Plant,Petrochemical,98.35,4262.05,777.04,1147.92,37.94,20.87,15.71,2306.16,2342.74,22.19
2010-09-07,2010,250,INEOS Chocolate Bayou Plant,Petrochemical,99.12,4148.72,799.53,1146.29,44.35,19.94,11.28,2222.9,2254.13,23.13
2010-09-08,2010,251,INEOS Chocolate Bayou Plant,Petrochemical,87.55,4233.35,804.08,1125.53,40.24,22.2,10.9,2238.13,2271.24,23.79
2010-09-09,2010,252,INEOS Chocolate Bayou Plant,Petrochemical,88.46,4440.83,769.6,1159.15,42.38,15.47,10.13,2405.78,2431.38,22.28
2010-09-10,2010,253,INEOS Chocolate Bayou Plant,Petrochemical,95.18,4152.63,760.31,1197.79,42.11,20.48,17.14,2171.12,2208.74,23.42
2010-09-11,2010,254,INEOS Chocolate Bayou Plant,Petrochemical,90.5,4029.76,769.41,1095.91,29.51,21.88,11.23,2157.56,2190.67,22.87
2010-09-12,2010,255,INEOS Chocolate Bayou Plant,Petrochemical,87.17,4076.4,772.43,1063.08,48.52,17.03,11.44,2128.7,2157.18,23.42
2010-09-13,2010,256,INEOS Chocolate Bayou Plant,Petrochemical,89.13,3949.3,792.47,1069.18,28.67,18.02,12.15,2193.58,2223.75,22.57
2010-09-14,2010,257,INEOS Chocolate Bayou Plant,Petrochemical,92.81,4109.54,813.38,1105.38,32.28,20.08,14.69,2165.63,2200.4,22.91
2010-09-15,2010,258,INEOS Chocolate Bayou Plant,Petrochemical,93.49,4043.85,809.11,1077.29,37.82,17.04,12.35,2104.78,2134.17,23.29
2010-09-16,2010,259,INEOS Chocolate Bayou Plant,Petrochemical,91.36,4123,821.64,1100.97,29.2,20.96,14.07,2198.5,2233.53,23.98
2010-09-17,2010,260,INEOS Chocolate Bayou Plant,Petrochemical,91.9,4293.55,751.22,1100.53,32.26,16.52,9.33,2299.86,2325.71,22.82
2010-09-18,2010,261,INEOS Chocolate Bayou Plant,Petrochemical,87.6,4148.56,795.29,1109.26,22.35,21.86,15.54,2279.1,2316.51,23.72
2010-09-19,2010,262,INEOS Chocolate Bayou Plant,Petrochemical,90.08,4269.97,791.12,1150.28,31.51,18.48,11.42,2215.46,2245.37,23.4
2010-09-20,2010,263,INEOS Chocolate Bayou Plant,Petrochemical,93.05,4091.21,804.28,1058.76,37.88,16.39,13.49,2190.98,2220.86,23.65
2010-09-21,2010,264,INEOS Chocolate Bayou Plant,Petrochemical,95.54,4275.12,800.53,1097.9,35.77,19.08,10.65,2226.95,2256.68,23.94
2010-09-22,2010,265,INEOS Chocolate Bayou Plant,Petrochemical,89.6,4091.97,762.04,1083.4,38.48,16.05,12.05,2081.45,2109.54,23.87
2010-09-23,2010,266,INEOS Chocolate Bayou Plant,Petrochemical,100.21,4288.52,791.2,1137.67,33.98,18.62,13.59,2220.39,2252.6,22.72
2010-09-24,2010,267,INEOS Chocolate Bayou Plant,Petrochemical,86.42,4048.15,762.73,1085.45,46.26,14.57,13.22,2089.32,2117.11,23.41
2010-09-25,2010,268,INEOS Chocolate Bayou Plant,Petrochemical,90.46,4108.6,790.7,1119.44,38.27,19.79,11.17,2138.88,2169.84,23.16
2010-09-26,2010,269,INEOS Chocolate Bayou Plant,Petrochemical,95.22,4231.25,796.2,1156.61,35.99,13.95,14.54,2247.39,2275.88,23.02
2010-09-27,2010,270,INEOS Chocolate Bayou Plant,Petrochemical,94.78,4221.31,774.25,1108.24,39.3,18.32,14.4,2303.66,2336.39,22.07
2010-09-28,2010,271,INEOS Chocolate Bayou Plant,Petrochemical,86.17,4135.67,771.75,1066.1,44.96,15.06,12.43,2208.12,2235.62,22.48
2010-09-29,2010,272,INEOS Chocolate Bayou Plant,Petrochemical,90.96,4233.06,767.29,1098.37,27.29,19.31,12.25,2161.61,2193.17,23.77
2010-09-30,2010,273,INEOS Chocolate Bayou Plant,Petrochemical,98.51,4276.36,792.63,1069.75,41.03,17.21,11.51,2207.27,2235.99,22.02
2010-10-01,2010,274,INEOS Chocolate Bayou Plant,Petrochemical,99.53,4275.56,782.18,1070.37,48.74,17.99,9.86,2344.8,2372.65,23.12
2010-10-02,2010,275,INEOS Chocolate Bayou Plant,Petrochemical,100.64,4132.19,785.75,1176.75,33.67,16.54,11.31,2129.35,2157.2,23.67
2010-10-03,2010,276,INEOS Chocolate Bayou Plant,Petrochemical,94.19,4202.88,784.38,1117.54,36.15,19.96,10.28,2218.49,2248.74,22.59
2010-10-04,2010,277,INEOS Chocolate Bayou Plant,Petrochemical,91.05,4232.28,827.76,1013.54,38.46,16.79,15.41,2247.1,2279.3,22.16
2010-10-05,2010,278,INEOS Chocolate Bayou Plant,Petrochemical,102.05,4129.5,817.19,1161.62,40.03,22.73,13.6,2145.3,2181.63,22.65
2010-10-06,2010,279,INEOS Chocolate Bayou Plant,Petrochemical,85.48,4151.79,779.22,1145.45,29.17,19.26,12.65,2183.46,2215.37,22.97
2010-10-07,2010,280,INEOS Chocolate Bayou Plant,Petrochemical,89.97,4419.18,740.71,1176.35,39.74,18.19,12.49,2218.91,2249.59,22.54
2010-10-08,2010,281,INEOS Chocolate Bayou Plant,Petrochemical,84.92,4188.41,776.81,1115.96,34.52,17.55,10.75,2232.21,2260.51,23.46
2010-10-09,2010,282,INEOS Chocolate Bayou Plant,Petrochemical,94.22,4047.45,754.14,1080.61,32.69,18.25,11.74,2129.77,2159.76,23.8
2010-10-10,2010,283,INEOS Chocolate Bayou Plant,Petrochemical,93.27,4014.24,817.9,1160.75,39.73,18.04,13.3,2162.82,2194.15,22.62
2010-10-11,2010,284,INEOS Chocolate Bayou Plant,Petrochemical,97.02,4273.56,814.45,1183.58,38.25,22.32,12,2325.48,2359.8,22.19
2010-10-12,2010,285,INEOS Chocolate Bayou Plant,Petrochemical,94.69,4250.48,769.98,1164.02,41.16,22.36,11.97,2243.5,2277.83,23.05
2010-10-13,2010,286,INEOS Chocolate Bayou Plant,Petrochemical,94.58,4211.36,782,1101.12,35.06,12.79,14.09,2226.53,2253.41,23.74
2010-10-14,2010,287,INEOS Chocolate Bayou Plant,Petrochemical,96.64,4199.82,782.31,1087.95,33.6,23.71,14.24,2289.83,2327.78,22.49
2010-10-15,2010,288,INEOS Chocolate Bayou Plant,Petrochemical,102.78,4430.87,803.15,1145.25,51.58,18.23,9.02,2378.54,2405.79,22.74
2010-10-16,2010,289,INEOS Chocolate Bayou Plant,Petrochemical,95.26,4252.64,765.03,1034.11,43.15,18.72,12.04,2178.99,2209.75,23.23
2010-10-17,2010,290,INEOS Chocolate Bayou Plant,Petrochemical,96.53,4129.79,797.43,1132.44,48.77,19.92,9.79,2176.79,2206.5,22.44
2010-10-18,2010,291,INEOS Chocolate Bayou Plant,Petrochemical,88.8,3938.61,773.38,1079.67,30.51,17.6,11.98,2065.18,2094.76,23.89
2010-10-19,2010,292,INEOS Chocolate Bayou Plant,Petrochemical,102.35,3978.63,773.03,1109.23,29.26,18.01,6.57,2098.15,2122.73,22.03
2010-10-20,2010,293,INEOS Chocolate Bayou Plant,Petrochemical,94.86,4133.43,806.41,1069.33,31.96,21.4,12.4,2084.45,2118.25,22.46
2010-10-21,2010,294,INEOS Chocolate Bayou Plant,Petrochemical,94.33,4165.92,785.46,1121.03,53.11,19.96,9.19,2226.57,2255.72,23
2010-10-22,2010,295,INEOS Chocolate Bayou Plant,Petrochemical,85.81,4257.96,813.35,1134.79,35.19,16.39,11.12,2323.01,2350.51,23.59
2010-10-23,2010,296,INEOS Chocolate Bayou Plant,Petrochemical,94.78,4026.62,759.41,1146.79,46.13,14.09,14.83,2181.62,2210.55,22.54
2010-10-24,2010,297,INEOS Chocolate Bayou Plant,Petrochemical,93.61,4133.9,810.15,1133.48,29.51,19.19,10.8,2285,2314.99,22.52
2010-10-25,2010,298,INEOS Chocolate Bayou Plant,Petrochemical,98.41,4298.8,783.26,1089.28,49.31,16.94,12.66,2202.51,2232.11,23.67
2010-10-26,2010,299,INEOS Chocolate Bayou Plant,Petrochemical,98.82,4322.64,782.09,1195.64,40.26,17.27,12.56,2244.59,2274.42,23.87
2010-10-27,2010,300,INEOS Chocolate Bayou Plant,Petrochemical,91.25,4022.63,813.11,1134.01,33.99,20.72,10.25,2147.77,2178.74,23.49
2010-10-28,2010,301,INEOS Chocolate Bayou Plant,Petrochemical,98.06,4272.74,786.17,1085.83,37.6,17.95,12.98,2232.38,2263.31,23.06
2010-10-29,2010,302,INEOS Chocolate Bayou Plant,Petrochemical,90.8,4227.04,834.58,1081.87,23.25,15.83,11.88,2203.25,2230.96,23.36
2010-10-30,2010,303,INEOS Chocolate Bayou Plant,Petrochemical,86.08,4280.26,788.98,1131.71,33.41,20.54,13.03,2243.56,2277.12,22.39
2010-10-31,2010,304,INEOS Chocolate Bayou Plant,Petrochemical,105.37,4152.37,816.28,1135.33,36.89,23.67,10.82,2282.26,2316.75,23.98
2010-11-01,2010,305,INEOS Chocolate Bayou Plant,Petrochemical,95.08,4337.4,779.88,1170.06,29.57,18.9,8.56,2280.84,2308.3,23.61
2010-11-02,2010,306,INEOS Chocolate Bayou Plant,Petrochemical,100.04,4074.59,792.17,1122.76,35.08,19.17,9.82,2257.22,2286.22,22.25
2010-11-03,2010,307,INEOS Chocolate Bayou Plant,Petrochemical,93.52,4194.71,765.97,1054.16,39.47,16.61,10.55,2211.71,2238.87,23.02
2010-11-04,2010,308,INEOS Chocolate Bayou Plant,Petrochemical,109.17,4350.2,790.71,1102.85,55.02,14.96,8.92,2301.87,2325.75,23.26
2010-11-05,2010,309,INEOS Chocolate Bayou Plant,Petrochemical,95.49,4195.48,805.04,1133.04,41.34,16.93,10.05,2220,2246.98,22.07
2010-11-06,2010,310,INEOS Chocolate Bayou Plant,Petrochemical,93.81,4300.09,776.83,1187.83,36.03,13.34,11.34,2301.97,2326.65,23.85
2010-11-07,2010,311,INEOS Chocolate Bayou Plant,Petrochemical,96.12,4410.38,782.84,1111.06,44.59,20.89,9.94,2357.39,2388.21,22.07
2010-11-08,2010,312,INEOS Chocolate Bayou Plant,Petrochemical,94.78,4313.86,794.87,1143.98,46.68,21.82,13.43,2222.49,2257.73,23.92
2010-11-09,2010,313,INEOS Chocolate Bayou Plant,Petrochemical,96.03,4126.52,812.65,1141.26,34.08,20.84,11.31,2175.95,2208.09,22.02
2010-11-10,2010,314,INEOS Chocolate Bayou Plant,Petrochemical,98.82,4245.87,757.86,1145.56,40.01,21.34,12.36,2210.22,2243.92,23.98
2010-11-11,2010,315,INEOS Chocolate Bayou Plant,Petrochemical,100.8,3927.27,830,1181.52,32.16,21.04,10.38,2082.77,2114.19,23.48
2010-11-12,2010,316,INEOS Chocolate Bayou Plant,Petrochemical,94.41,4206.94,848.61,1162.07,36.06,18.55,15.11,2213.3,2246.96,23.34
2010-11-13,2010,317,INEOS Chocolate Bayou Plant,Petrochemical,99.46,4269.7,815.91,1174.62,43.49,15.29,14.98,2295.13,2325.41,23.65
2010-11-14,2010,318,INEOS Chocolate Bayou Plant,Petrochemical,94.9,4313.92,790.95,1211.76,50.85,18.9,12.04,2334.44,2365.38,23.18
2010-11-15,2010,319,INEOS Chocolate Bayou Plant,Petrochemical,92.6,4229.53,798.9,1152.78,45.19,23.92,9.21,2245.07,2278.21,22.4
2010-11-16,2010,320,INEOS Chocolate Bayou Plant,Petrochemical,98.58,3899.61,806.95,1095.62,31.15,17.05,14.02,2078.88,2109.94,23.22
2010-11-17,2010,321,INEOS Chocolate Bayou Plant,Petrochemical,96.35,4346.78,813.38,1217.24,40.5,16.97,14.45,2306.18,2337.61,22.47
2010-11-18,2010,322,INEOS Chocolate Bayou Plant,Petrochemical,108.09,4255.39,833.51,1169.41,38.47,23.49,12.59,2271.9,2307.98,22.01
2010-11-19,2010,323,INEOS Chocolate Bayou Plant,Petrochemical,96.53,4488.83,811.68,1100.41,48.22,13.09,13.2,2435.03,2461.33,22.39
2010-11-20,2010,324,INEOS Chocolate Bayou Plant,Petrochemical,91.21,4013.91,843.91,1148.4,49.75,16.75,10.81,2182.29,2209.85,22.02
2010-11-21,2010,325,INEOS Chocolate Bayou Plant,Petrochemical,99.18,4175.59,796.06,1182,44.91,19.17,12.48,2291.97,2323.62,24
2010-11-22,2010,326,INEOS Chocolate Bayou Plant,Petrochemical,97.92,4235.27,834.6,1186.46,53.46,15.17,11.81,2295.38,2322.37,22.83
2010-11-23,2010,327,INEOS Chocolate Bayou Plant,Petrochemical,102.59,4176.94,836.7,1076.03,47.5,17.29,13.87,2239.34,2270.51,23.8
2010-11-24,2010,328,INEOS Chocolate Bayou Plant,Petrochemical,94.35,4346.37,842.8,1224.09,45.29,10.63,11.27,2304.84,2326.74,22.06
2010-11-25,2010,329,INEOS Chocolate Bayou Plant,Petrochemical,91.34,4031.05,814.38,1116.27,35.79,17.01,10.93,2244.71,2272.66,23.75
2010-11-26,2010,330,INEOS Chocolate Bayou Plant,Petrochemical,93.82,4004.87,834.89,1132.66,60.72,17.72,14.66,2209.6,2241.98,22.16
2010-11-27,2010,331,INEOS Chocolate Bayou Plant,Petrochemical,99.01,4282.78,758.39,1109.04,48.39,21.84,12.43,2401.14,2435.4,23.66
2010-11-28,2010,332,INEOS Chocolate Bayou Plant,Petrochemical,97.29,4271,804.09,1092.82,46.59,15.87,11.86,2315.71,2343.44,23.86
2010-11-29,2010,333,INEOS Chocolate Bayou Plant,Petrochemical,95.69,4367.7,838.87,1149.75,37.7,10.14,13.74,2291.07,2314.95,23.24
2010-11-30,2010,334,INEOS Chocolate Bayou Plant,Petrochemical,93.69,4299.83,765.65,1161.11,32.89,14.28,12.41,2273.33,2300.03,22.31
2010-12-01,2010,335,INEOS Chocolate Bayou Plant,Petrochemical,94.8,4421.98,825.56,1147.57,43.74,20.55,11.72,2288.13,2320.39,22.2
2010-12-02,2010,336,INEOS Chocolate Bayou Plant,Petrochemical,101.74,4415.38,795.52,1123.63,58.76,19.39,14.14,2435.25,2468.78,23.69
2010-12-03,2010,337,INEOS Chocolate Bayou Plant,Petrochemical,98.99,4380.23,832.47,1212.65,37.74,13.22,11.84,2371.99,2397.05,23.52
2010-12-04,2010,338,INEOS Chocolate Bayou Plant,Petrochemical,102.58,4385.31,827,1137.11,34.58,20.43,11.19,2398.58,2430.2,22.8
2010-12-05,2010,339,INEOS Chocolate Bayou Plant,Petrochemical,96.86,4368.95,830.24,1187.31,53.42,20.85,11.28,2386.65,2418.77,23.02
2010-12-06,2010,340,INEOS Chocolate Bayou Plant,Petrochemical,95.47,4304.02,806.01,1152.6,45.78,16.1,10.53,2305.26,2331.88,23.07
2010-12-07,2010,341,INEOS Chocolate Bayou Plant,Petrochemical,97.35,4447.99,861.12,1186.34,38.32,16.9,10.61,2428.17,2455.67,22.06
2010-12-08,2010,342,INEOS Chocolate Bayou Plant,Petrochemical,91.52,4278.38,848.46,1100.43,31.36,19.82,13.52,2249.68,2283.02,22.24
2010-12-09,2010,343,INEOS Chocolate Bayou Plant,Petrochemical,95.01,4372.78,857.02,1127.83,22.82,17.91,12.94,2256.99,2287.84,22.76
2010-12-10,2010,344,INEOS Chocolate Bayou Plant,Petrochemical,103.26,4509.79,859.28,1267.76,54.32,17.05,13.47,2452.98,2483.5,22.02
2010-12-11,2010,345,INEOS Chocolate Bayou Plant,Petrochemical,81.49,4539.93,793.75,1112.87,39.13,24.59,12.64,2368.99,2406.22,23.22
